speciesID	GBIF	species
290309741	urn:lsid:faunaeur.org:taxname:63687	Megaselia propinqua
290310751	urn:lsid:faunaeur.org:taxname:328656	Tachypodoiulus niger
290309618	urn:lsid:faunaeur.org:taxname:63379	Megaselia aculeata
290310266	urn:lsid:faunaeur.org:taxname:328507	Ommatoiulus rutilans
290310423	urn:lsid:faunaeur.org:taxname:64399	Spelobia bifrons
290308654	urn:lsid:faunaeur.org:taxname:169456	Lachesilla pedicularia
290311096	urn:lsid:faunaeur.org:taxname:403979	Bradysia trivittata
290310205	urn:lsid:faunaeur.org:taxname:174959	Liochthonius strenzkei
290309885	urn:lsid:faunaeur.org:taxname:146816	Nephrotoma flavescens
290310019	urn:lsid:faunaeur.org:taxname:229511	Tarsonemus talpae
290308287	urn:lsid:faunaeur.org:taxname:192917	Reichertella geniculata
290309714	urn:lsid:faunaeur.org:taxname:403817	Bradysia lucichaeta
290308269	urn:lsid:faunaeur.org:taxname:404406	Epidapus absconditus
290309711	urn:lsid:faunaeur.org:taxname:145900	Symplecta hybrida
290308263	urn:lsid:faunaeur.org:taxname:403941	Bradysia strenua
290310958	urn:lsid:faunaeur.org:taxname:146777	Nephrotoma aculeata
290308272	urn:lsid:faunaeur.org:taxname:404708	Scatopsciara multispina
290310411	urn:lsid:faunaeur.org:taxname:192894	Scatopse lapponica
290310962	urn:lsid:faunaeur.org:taxname:146866	Nigrotipula nigra
290310408	urn:lsid:faunaeur.org:taxname:413305	Bibio johannis
290310306	urn:lsid:faunaeur.org:taxname:147550	Trichocera annulata
290310149	urn:lsid:faunaeur.org:taxname:404635	Pnyxia scabiei
290308279	urn:lsid:faunaeur.org:taxname:141560	Psychoda parthenogenetica
290310328	urn:lsid:faunaeur.org:taxname:146833	Nephrotoma lunulicornis
290308278	urn:lsid:faunaeur.org:taxname:141556	Psychoda minuta
290310968	urn:lsid:faunaeur.org:taxname:147375	Tipula pagana
290309719	urn:lsid:faunaeur.org:taxname:404756	Schwenckfeldina carbonaria
290308282	urn:lsid:faunaeur.org:taxname:145844	Neolimnophila placida
290308267	urn:lsid:faunaeur.org:taxname:404258	Corynoptera verrucifera
290309394	urn:lsid:faunaeur.org:taxname:145727	Dicranomyia modesta
290309718	urn:lsid:faunaeur.org:taxname:404199	Corynoptera praeparvula
290308274	urn:lsid:faunaeur.org:taxname:404677	Scatopsciara atomaria
290310401	urn:lsid:faunaeur.org:taxname:142143	Sarcophaga crassimargo
290310966	urn:lsid:faunaeur.org:taxname:147427	Tipula paludosa
290309707	urn:lsid:faunaeur.org:taxname:413370	Dilophus humeralis
290310327	urn:lsid:faunaeur.org:taxname:404142	Corynoptera hypopygialis
290308625	urn:lsid:faunaeur.org:taxname:376489	Scutigerella causeyae
290307842	urn:lsid:faunaeur.org:taxname:413361	Dilophus febrilis
290308259	urn:lsid:faunaeur.org:taxname:403987	Bradysia vagans
290310326	urn:lsid:faunaeur.org:taxname:403689	Bradysia angustipennis
290310965	urn:lsid:faunaeur.org:taxname:147045	Tipula fascipennis
290310648	urn:lsid:faunaeur.org:taxname:329194	Polydesmus inconstans
290308653	urn:lsid:faunaeur.org:taxname:169473	Ectopsocopsis cryptomeriae
290311094	urn:lsid:faunaeur.org:taxname:404541	Lycoriella auripila
290309785	urn:lsid:faunaeur.org:taxname:64513	Pullimosina moesta
290308221	urn:lsid:faunaeur.org:taxname:324989	Blaniulus guttulatus
290310744	urn:lsid:faunaeur.org:taxname:327080	Melogona gallica
290309732	urn:lsid:faunaeur.org:taxname:63383	Megaselia affinis
290308655	urn:lsid:faunaeur.org:taxname:169476	Ectopsocus meridionalis
290310831	urn:lsid:faunaeur.org:taxname:61772
8	Tephrochlamys rufiventris
290309770	urn:lsid:faunaeur.org:taxname:64673	Coproica lugubris
290310200		Archidispus armatus
290310304	urn:lsid:faunaeur.org:taxname:117916	Clambus armadillo
290310267	urn:lsid:faunaeur.org:taxname:328418	Megaphyllum unilineatum
290308204	urn:lsid:faunaeur.org:taxname:328162	Julus terrestris
290309735	urn:lsid:faunaeur.org:taxname:63424	Megaselia brevicostalis
290308124	urn:lsid:faunaeur.org:taxname:175171	Ceratozetes mediocris
290309787	urn:lsid:faunaeur.org:taxname:64412	Spelobia clunipes
290309771	urn:lsid:faunaeur.org:taxname:64864	Copromyza stercoraria
290310296	urn:lsid:faunaeur.org:taxname:327981	Cylindroiulus londinensis
290308627	urn:lsid:faunaeur.org:taxname:398325	Gracilentulus gracilis
290310390	urn:lsid:faunaeur.org:taxname:64430	Spelobia parapusio
290308296	urn:lsid:faunaeur.org:taxname:63322	Conicera floricola
290308724		Archidispus haarloevi
290309791	urn:lsid:faunaeur.org:taxname:64338	Trachyopella atomus
290308716	urn:lsid:faunaeur.org:taxname:176309	Discoppia cylindrica minus
290308726		Schwiebea eurynympha
290310351	urn:lsid:faunaeur.org:taxname:64718	Sphaerocera curvipes
290310419		Leptocera lutosa
290309304	urn:lsid:faunaeur.org:taxname:65468	Eristalinus aeneus
290311302	urn:lsid:faunaeur.org:taxname:186431	Nicrophorus vestigator
290309873	urn:lsid:faunaeur.org:taxname:66101	Xylota segnis
290310422	urn:lsid:faunaeur.org:taxname:64622	Minilimosina vitripennis
290310203		Schwiebea talpa
290310354	urn:lsid:faunaeur.org:taxname:64345	Trachyopella lineafrons
290311359	urn:lsid:faunaeur.org:taxname:65421	Criorhina floccosa
290310343	urn:lsid:faunaeur.org:taxname:64668	Coproica hirticula
290308216	urn:lsid:faunaeur.org:taxname:329145	Polydesmus denticulatus
290310352	urn:lsid:faunaeur.org:taxname:64385	Telomerina flavipes
290308663	urn:lsid:faunaeur.org:taxname:243882	Ameroseius corbiculus
290311640	urn:lsid:faunaeur.org:taxname:64860	Copromyza nigrina
290310939	urn:lsid:faunaeur.org:taxname:66097	Xylota florum
290310847		Copromyza geniculata
290309731	urn:lsid:faunaeur.org:taxname:63381	Megaselia aequalis
290311432	urn:lsid:faunaeur.org:taxname:186641	Ablattaria laevigata
290308801	urn:lsid:faunaeur.org:taxname:397110	Lucilia silvarum
290307051	urn:lsid:faunaeur.org:taxname:123230	Ptomaphagus sericatus medius
290309866	urn:lsid:faunaeur.org:taxname:65480	Eristalis interrupta
290311604	urn:lsid:faunaeur.org:taxname:120881	Colenis immunda
290308804	urn:lsid:faunaeur.org:taxname:397104	Lucilia pilosiventris
290311365	urn:lsid:faunaeur.org:taxname:186401	Nicrophorus sepultor
290310338	urn:lsid:faunaeur.org:taxname:63341	Diplonevra glabra
290308299	urn:lsid:faunaeur.org:taxname:63348	Diplonevra pilosella
290309801	urn:lsid:faunaeur.org:taxname:397171	Pollenia rudis
290308294	urn:lsid:faunaeur.org:taxname:63289	Anevrina urbana
290310383	urn:lsid:faunaeur.org:taxname:63836	Phalacrotophora berolinensis
290309738	urn:lsid:faunaeur.org:taxname:63606	Megaselia lucifrons
290309617	urn:lsid:faunaeur.org:taxname:63696	Megaselia pusilla
290309746	urn:lsid:faunaeur.org:taxname:63823	Metopina pileata
290311539	urn:lsid:faunaeur.org:taxname:176835	Zygoribatula frisiae
290309743	urn:lsid:faunaeur.org:taxname:63742	Megaselia stigmatica
290309744	urn:lsid:faunaeur.org:taxname:63749	Megaselia subfuscipes
290309734	urn:lsid:faunaeur.org:taxname:63416	Megaselia berndseni
290308803	urn:lsid:faunaeur.org:taxname:397105	Lucilia regalis
290309737	urn:lsid:faunaeur.org:taxname:63470	Megaselia curvicapilla
290308293	urn:lsid:faunaeur.org:taxname:63287	Anevrina thoracica
290309730	urn:lsid:faunaeur.org:taxname:63375	Megaselia abdita
290311077	urn:lsid:faunaeur.org:taxname:65489	Eristalis rupium
290308298	urn:lsid:faunaeur.org:taxname:63340	Diplonevra funebris
290311366	urn:lsid:faunaeur.org:taxname:186467	Thanatophilus rugosus
290309739	urn:lsid:faunaeur.org:taxname:63615	Megaselia manicata
290307834	urn:lsid:faunaeur.org:taxname:186403	Nicrophorus vespillo
290309799	urn:lsid:faunaeur.org:taxname:397077	Cynomya mortuorum
290308802	urn:lsid:faunaeur.org:taxname:397109	Lucilia sericata
290311602	urn:lsid:faunaeur.org:taxname:123064	Sciodrepoides watsoni
290310345		Leptocera limosa
290307836	urn:lsid:faunaeur.org:taxname:186478	Thanatophilus sinuatus
290309740	urn:lsid:faunaeur.org:taxname:63679	Megaselia pleuralis
290310427	urn:lsid:faunaeur.org:taxname:397064	Calliphora vomitoria
290310917	urn:lsid:faunaeur.org:taxname:65196	Brachyopa testacea
290308403	urn:lsid:faunaeur.org:taxname:444189	Idaea biselata
290307682	urn:lsid:faunaeur.org:taxname:229673	Notoxus monoceros
290309800	urn:lsid:faunaeur.org:taxname:397166	Pollenia pediculata
290308121	urn:lsid:faunaeur.org:taxname:177185	Protoribates lophotrichus
290311628	urn:lsid:faunaeur.org:taxname:65472	Eristalis abusiva
290310566	urn:lsid:faunaeur.org:taxname:64264	Sepsis cynipsea
290310399	urn:lsid:faunaeur.org:taxname:397029	Bellardia viarum
290310350	urn:lsid:faunaeur.org:taxname:64426	Spelobia nana
290310435	urn:lsid:faunaeur.org:taxname:65200	Brachypalpoides lentus
290310400	urn:lsid:faunaeur.org:taxname:397114	Melinda gentilis
290309881	urn:lsid:faunaeur.org:taxname:65592	Helophilus pendulus
290308268	urn:lsid:faunaeur.org:taxname:404422	Hyperlasion wasmanni
290308402	urn:lsid:faunaeur.org:taxname:444030	Idaea rufaria
290310421	urn:lsid:faunaeur.org:taxname:64605	Minilimosina gemella
290308715		Oppiella obsoleta
290310420	urn:lsid:faunaeur.org:taxname:64784	Lotophila atra
290308702	urn:lsid:faunaeur.org:taxname:176299	Corynoppia kosarovi
290311538	urn:lsid:faunaeur.org:taxname:176178	Mycobates parmeliae
290308709	urn:lsid:faunaeur.org:taxname:177174	Protoribates capucinus
290310349	urn:lsid:faunaeur.org:taxname:64422	Spelobia luteilabris
290308623	urn:lsid:faunaeur.org:taxname:376457	Scolopendrellopsis subnuda
290309167	urn:lsid:faunaeur.org:taxname:65475	Eristalis arbustorum
290308705	urn:lsid:faunaeur.org:taxname:175593	Eremulus flagellifer
290309869	urn:lsid:faunaeur.org:taxname:65593	Helophilus trivittatus
290308615	urn:lsid:faunaeur.org:taxname:327849	Brachyiulus pusillus
290309790	urn:lsid:faunaeur.org:taxname:64440	Spelobia talparum
290308703	urn:lsid:faunaeur.org:taxname:175521	Epilohmannia cylindrica
290310346	urn:lsid:faunaeur.org:taxname:64583	Opalimosina liliputana
290308622	urn:lsid:faunaeur.org:taxname:376454	Scolopendrellopsis microcolpa
290308265	urn:lsid:faunaeur.org:taxname:404119	Corynoptera dubitata
290310813	urn:lsid:faunaeur.org:taxname:65613	Lejogaster metallina
290310207	urn:lsid:faunaeur.org:taxname:176193	Punctoribates latilobatus
290310188	urn:lsid:faunaeur.org:taxname:174886	Brachychochthonius immaculatus
290309555	urn:lsid:faunaeur.org:taxname:327847	Brachyiulus lusitanus
290310300	urn:lsid:faunaeur.org:taxname:187648	Atomaria fuscata
290310387	urn:lsid:faunaeur.org:taxname:64842	Copromyza equina
290308286	urn:lsid:faunaeur.org:taxname:140088	Zygomyia notata
290307994	urn:lsid:faunaeur.org:taxname:58860	Orchesella villosa
290308172	urn:lsid:faunaeur.org:taxname:57367	Mesaphorura macrochaeta
290308328	urn:lsid:faunaeur.org:taxname:61453	Drosophila hydei
290308283	urn:lsid:faunaeur.org:taxname:139488	Acnemia nitidicollis
290308284	urn:lsid:faunaeur.org:taxname:140626	Leia bimaculata
290311291	urn:lsid:faunaeur.org:taxname:58748	Lepidocyrtus ruber
290308332	urn:lsid:faunaeur.org:taxname:61476	Drosophila picta
290310567	urn:lsid:faunaeur.org:taxname:58957	Entomobrya nicoleti
290307132	urn:lsid:faunaeur.org:taxname:397799	Cortinicara gibbosa
290311620	urn:lsid:faunaeur.org:taxname:398036	Stephostethus angusticollis
290309977	urn:lsid:faunaeur.org:taxname:57906	Cryptopygus exilis
290309621	urn:lsid:faunaeur.org:taxname:140633	Leia fascipennis
290308285	urn:lsid:faunaeur.org:taxname:139366	Sciophila lutea
290308330	urn:lsid:faunaeur.org:taxname:61462	Drosophila limbata
290309087	urn:lsid:faunaeur.org:taxname:59388	Stenacidia violacea
290308327	urn:lsid:faunaeur.org:taxname:61392	Lordiphosa fenestrarum
290309975	urn:lsid:faunaeur.org:taxname:58278	Proisotoma minima
290309979	urn:lsid:faunaeur.org:taxname:58700	Pseudosinella wahlgreni
290309925	urn:lsid:faunaeur.org:taxname:56676	Willemia denisi
290309922	urn:lsid:faunaeur.org:taxname:59083	Megalothorax incertus
290309928	urn:lsid:faunaeur.org:taxname:58177	Isotomurus antennalis
290308740	urn:lsid:faunaeur.org:taxname:58960	Entomobrya nivalis
290311526	urn:lsid:faunaeur.org:taxname:56724	Xenylla welchi
290309907	urn:lsid:faunaeur.org:taxname:57728	Protaphorura subuliginata
290307662	urn:lsid:faunaeur.org:taxname:230485	Psyllobora vigintiduopunctata
290309074	urn:lsid:faunaeur.org:taxname:57383	Mesaphorura yosii
290310568	urn:lsid:faunaeur.org:taxname:58737	Lepidocyrtus lignorum
290309081	urn:lsid:faunaeur.org:taxname:58659	Pseudosinella sexoculata
290308181	urn:lsid:faunaeur.org:taxname:58162	Isotomodes productus
290309686	urn:lsid:faunaeur.org:taxname:58943	Entomobrya lanuginosa
290309926	urn:lsid:faunaeur.org:taxname:58706	Lepidocyrtus curvicollis
290310998	urn:lsid:faunaeur.org:taxname:57401	Doutnacia xerophila
290311000	urn:lsid:faunaeur.org:taxname:57692	Protaphorura meridiata
290309077	urn:lsid:faunaeur.org:taxname:59054	Pogonognathellus flavescens
290308730	urn:lsid:faunaeur.org:taxname:57017	Friesea mauriesi
290307638	urn:lsid:faunaeur.org:taxname:58250	Parisotoma notabilis
290309075	urn:lsid:faunaeur.org:taxname:57342	Metaphorura affinis
290309899	urn:lsid:faunaeur.org:taxname:57703	Protaphorura procampata
290307642	urn:lsid:faunaeur.org:taxname:57998	Folsomia fimetaria
290310443	urn:lsid:faunaeur.org:taxname:59212	Heterosminthurus bilineatus
290308185	urn:lsid:faunaeur.org:taxname:58788	Orchesella cincta
290310707	urn:lsid:faunaeur.org:taxname:59327	Sminthurus nigromaculatus
290310255	urn:lsid:faunaeur.org:taxname:58925	Entomobrya arborea
290311327	urn:lsid:faunaeur.org:taxname:58016	Folsomia manolachei
290311090	urn:lsid:faunaeur.org:taxname:58197	Isotomurus plumosus
290308733	urn:lsid:faunaeur.org:taxname:56648	Schaefferia scossirolii
290310324		Exechia concinna
290308743	urn:lsid:faunaeur.org:taxname:58596	Pseudosinella imparipunctata
290309063	urn:lsid:faunaeur.org:taxname:58040	Folsomia sensibilis
290311088	urn:lsid:faunaeur.org:taxname:56744	Brachystomella parvula
290308734	urn:lsid:faunaeur.org:taxname:57364	Mesaphorura krausbaueri
290309076	urn:lsid:faunaeur.org:taxname:59029	Oncopodura crassicornis
290309914	urn:lsid:faunaeur.org:taxname:57319	Neotullbergia crassicuspis
290310996	urn:lsid:faunaeur.org:taxname:56460	Ceratophysella mosquensis
290308325	urn:lsid:faunaeur.org:taxname:61390	Lordiphosa andalusiaca
290309681	urn:lsid:faunaeur.org:taxname:58901	Sinella curviseta
290309920	urn:lsid:faunaeur.org:taxname:59259	Ptenothrix leucostrigata
290309685	urn:lsid:faunaeur.org:taxname:59344	Allacma fusca
290309969	urn:lsid:faunaeur.org:taxname:56992	Friesea claviseta
290308334	urn:lsid:faunaeur.org:taxname:61346	Scaptomyza graminum
290308333	urn:lsid:faunaeur.org:taxname:61534	Drosophila subobscura
290309079	urn:lsid:faunaeur.org:taxname:57076	Pseudachorutes dubius
290307845	urn:lsid:faunaeur.org:taxname:61336	Scaptomyza pallida
290309921	urn:lsid:faunaeur.org:taxname:59175	Deuterosminthurus pallipes
290309395	urn:lsid:faunaeur.org:taxname:119403	Aulonogyrus striatus
290309623	urn:lsid:faunaeur.org:taxname:61495	Drosophila transversa
290310439		Cryptopygus sphagneticola
290308731	urn:lsid:faunaeur.org:taxname:56565	Hypogastrura vernalis
290307628	urn:lsid:faunaeur.org:taxname:139871	Exechia nigroscutellata
290311001	urn:lsid:faunaeur.org:taxname:57710	Protaphorura quadriocellata
290311292	urn:lsid:faunaeur.org:taxname:58781	Orchesella bifasciata
290308184	urn:lsid:faunaeur.org:taxname:57903	Cryptopygus bipunctatus
290307643	urn:lsid:faunaeur.org:taxname:58035	Folsomia quadrioculata
290309688	urn:lsid:faunaeur.org:taxname:58134	Isotoma anglicana
290308331	urn:lsid:faunaeur.org:taxname:61521	Drosophila melanogaster
290311059	urn:lsid:faunaeur.org:taxname:58935	Entomobrya corticalis
290309086	urn:lsid:faunaeur.org:taxname:59384	Sphaeridia pumilis
290309929	urn:lsid:faunaeur.org:taxname:58295	Proisotoma ripicola
290310708		Thoribdella lapidaria
290308329	urn:lsid:faunaeur.org:taxname:61457	Drosophila immigrans
290307629	urn:lsid:faunaeur.org:taxname:140393	Mycetophila fungorum
290309916	urn:lsid:faunaeur.org:taxname:57911	Cryptopygus scapelliferus
290309678	urn:lsid:faunaeur.org:taxname:56438	Ceratophysella armata
290309070	urn:lsid:faunaeur.org:taxname:57358	Mesaphorura hylophila
290308326	urn:lsid:faunaeur.org:taxname:61435	Drosophila busckii
290310850		Drosophila fenestrarum
290310325	urn:lsid:faunaeur.org:taxname:140096	Zygomyia valida
290309064	urn:lsid:faunaeur.org:taxname:56982	Friesea afurcata
290309080	urn:lsid:faunaeur.org:taxname:58503	Pseudosinella alba
290308183	urn:lsid:faunaeur.org:taxname:57044	Friesea truncata
290309078	urn:lsid:faunaeur.org:taxname:57731	Protaphorura tricampata
290309068	urn:lsid:faunaeur.org:taxname:58724	Lepidocyrtus lanuginosus
290309085	urn:lsid:faunaeur.org:taxname:59325	Sminthurus multipunctatus
290309974	urn:lsid:faunaeur.org:taxname:58298	Proisotoma subminuta
290308741	urn:lsid:faunaeur.org:taxname:58951	Entomobrya multifasciata
290308608	urn:lsid:faunaeur.org:taxname:218881	Androniscus roseus
290308215	urn:lsid:faunaeur.org:taxname:99592	Acrossus luridus
290310748	urn:lsid:faunaeur.org:taxname:218074	Armadillidium nasutum
290308106	urn:lsid:faunaeur.org:taxname:281177	Blaps mortisaga
290310213		Brennandania silvestris
290308042	urn:lsid:marinespecies.org:taxname:258268	Philoscia muscorum
290307873	urn:lsid:faunaeur.org:taxname:281742	Opatrum sabulosum
290308647	urn:lsid:faunaeur.org:taxname:99385	Calamosternus granarius
290307872	urn:lsid:faunaeur.org:taxname:99665	Pleurophorus caesus
290311123		Pseudopygmephorus quadratus
290308609	urn:lsid:marinespecies.org:taxname:260535	Haplophthalmus mengei
290310747	urn:lsid:faunaeur.org:taxname:218328	Oniscus asellus
290311445	urn:lsid:faunaeur.org:taxname:238459	Asellus aquaticus
290307853	urn:lsid:faunaeur.org:taxname:281165	Blaps halophila
290308651	urn:lsid:faunaeur.org:taxname:127114	Langelandia anophtalma
290307901	urn:lsid:faunaeur.org:taxname:247075	Cetonia aurata
290310191		Bakerdania quadratus
290311298	urn:lsid:faunaeur.org:taxname:281178	Blaps mucronata
290310750	urn:lsid:faunaeur.org:taxname:218099	Armadillidium pulchellum
290307139	urn:lsid:marinespecies.org:taxname:262440	Porcellio scaber
290311249	urn:lsid:faunaeur.org:taxname:281853	Pedinus femoralis
290308918	urn:lsid:faunaeur.org:taxname:247005	Oxythyrea funesta
290308611	urn:lsid:faunaeur.org:taxname:219302	Trichoniscus provisorius
290307771	urn:lsid:marinespecies.org:taxname:257832	Armadillidium vulgare
290308105	urn:lsid:faunaeur.org:taxname:281170	Blaps lethifera
290308109	urn:lsid:faunaeur.org:taxname:282198	Omophlus lepturoides
290308613	urn:lsid:faunaeur.org:taxname:218813	Trachelipus rathkii
290310016		Bakerdania sellnicki
290307770	urn:lsid:faunaeur.org:taxname:218364	Chaetophiloscia hastata
290308610	urn:lsid:faunaeur.org:taxname:218992	Haplophthalmus mariae
290308107	urn:lsid:faunaeur.org:taxname:282051	Crypticus quisquilius
290307841	urn:lsid:faunaeur.org:taxname:99355	Chilothorax distinctus
290308723		Bakerdania exigua
290311437	urn:lsid:faunaeur.org:taxname:246966	Valgus hemipterus
290310208		Pygmephorus spinosus
290308648	urn:lsid:faunaeur.org:taxname:99105	Oxyomus sylvestris
290308614	urn:lsid:faunaeur.org:taxname:218250	Cylisticus convexus
290310189		Bakerdania arvorum
290310190		Bakerdania tarsalis
290310015		Bakerdania blumentritti
290307855	urn:lsid:faunaeur.org:taxname:282391	Lagria hirta
290310211		Bakerdania latipilosus
290310192		Brennandania parasilvestris
290308612	urn:lsid:faunaeur.org:taxname:218382	Philoscia affinis
290310210		Bakerdania mirabilis
290308110	urn:lsid:faunaeur.org:taxname:282208	Omophlus proteus
290307627	urn:lsid:faunaeur.org:taxname:99445	Aphodius fimetarius
290311646	urn:lsid:faunaeur.org:taxname:402126	Blattella germanica
290311438	urn:lsid:faunaeur.org:taxname:114391	Pedestredorcadion pedestre
290310212		Bakerdania heisseli
290308108		Gonocephalum pusillum
290310746	urn:lsid:faunaeur.org:taxname:218310	Ligidium hypnorum
